,lt_x,lt_y,rb_x,rb_y,target
499,22435720.2298,20890965.6297,24607772.3761,21795634.6821,0.0253678717671
500,22445652.8807,21052462.7861,24777839.7252,21364137.5257,0.0253231425382
501,22445652.8807,21232462.7861,24777839.7252,21544137.5257,0.0252452924071
502,22691336.301,21037596.7463,24622156.3049,21559003.5655,0.0249659811772
503,22475969.8301,21036590.2622,24747522.7758,21650010.0496,0.0246982930803
504,22215603.3591,20990583.7782,24827889.2468,21696016.5336,0.0245159531702
505,22795060.9008,21359196.048,24428431.7051,21147404.2638,0.0245156201022
506,22716528.0517,21026665.9875,24236964.5542,21659934.3243,0.0243373383172
507,22430969.8301,20991590.2622,24702522.7758,21605010.0496,0.0241271547914
508,22598624.1408,20823815.8086,24444868.4651,21592784.5032,0.0240915367147
509,22806528.0517,21071665.9875,24326964.5542,21704934.3243,0.0240761425929
