,lt_x,lt_y,rb_x,rb_y,target_norm
38,18826634.0689,20408969.7818,19268932.9311,20502835.2182,1.52618342317e+12
39,18826584.0689,20408959.7818,19268882.9311,20502825.2182,1.52618342317e+12
40,18826544.0689,20408979.7818,19268842.9311,20502845.2182,1.52618342317e+12
41,18826584.0689,20408999.7818,19268882.9311,20502865.2182,1.52618342317e+12
42,18826594.0689,20409019.7818,19268892.9311,20502885.2182,1.52618342317e+12
43,18826544.0689,20408959.7818,19268842.9311,20502825.2182,1.52618342317e+12
44,18826564.0689,20408939.7818,19268862.9311,20502805.2182,1.52618342317e+12
45,18826564.0689,20408959.7818,19268862.9311,20502825.2182,1.52618342317e+12
46,18826604.0689,20408999.7818,19268902.9311,20502865.2182,1.52618342317e+12
47,18826564.0689,20408979.7818,19268862.9311,20502845.2182,1.52618342317e+12
48,18826634.0689,20408919.7818,19268932.9311,20502785.2182,1.52618342317e+12
49,18826564.0689,20409019.7818,19268862.9311,20502885.2182,1.52618342317e+12
50,18826554.0689,20408939.7818,19268852.9311,20502805.2182,1.52618342317e+12
51,18826594.0689,20408999.7818,19268892.9311,20502865.2182,1.52618342317e+12
52,18826634.0689,20409019.7818,19268932.9311,20502885.2182,1.52618342317e+12
53,18826554.0689,20408959.7818,19268852.9311,20502825.2182,1.52618342317e+12
54,18826554.0689,20408979.7818,19268852.9311,20502845.2182,1.52618342317e+12
55,18826574.0689,20408979.7818,19268872.9311,20502845.2182,1.52618342317e+12
56,18826594.0689,20408919.7818,19268892.9311,20502785.2182,1.52618342317e+12
57,18826604.0689,20409009.7818,19268902.9311,20502875.2182,1.52618342317e+12
58,18826574.0689,20408999.7818,19268872.9311,20502865.2182,1.52618342317e+12
59,18826634.0689,20408949.7818,19268932.9311,20502815.2182,1.52618342317e+12
60,18826594.0689,20408979.7818,19268892.9311,20502845.2182,1.52618342317e+12
61,18826644.0689,20408929.7818,19268942.9311,20502795.2182,1.52618342317e+12
62,18826564.0689,20408929.7818,19268862.9311,20502795.2182,1.52618342317e+12
63,18826644.0689,20409009.7818,19268942.9311,20502875.2182,1.52618342317e+12
64,18826614.0689,20408999.7818,19268912.9311,20502865.2182,1.52618342317e+12
65,18826574.0689,20408939.7818,19268872.9311,20502805.2182,1.52618342317e+12
66,18826544.0689,20409019.7818,19268842.9311,20502885.2182,1.52618342317e+12
67,18826584.0689,20408979.7818,19268882.9311,20502845.2182,1.52618342317e+12
68,18826644.0689,20408969.7818,19268942.9311,20502835.2182,1.52618342317e+12
69,18826644.0689,20408949.7818,19268942.9311,20502815.2182,1.52618342317e+12
70,18826554.0689,20408919.7818,19268852.9311,20502785.2182,1.52618342317e+12
71,18826574.0689,20408959.7818,19268872.9311,20502825.2182,1.52618342317e+12
72,18826544.0689,20408939.7818,19268842.9311,20502805.2182,1.52618342317e+12
73,18826634.0689,20409009.7818,19268932.9311,20502875.2182,1.52618342317e+12
74,18826604.0689,20408969.7818,19268902.9311,20502835.2182,1.52618342317e+12
75,18826574.0689,20408919.7818,19268872.9311,20502785.2182,1.52618342317e+12
76,18826604.0689,20408929.7818,19268902.9311,20502795.2182,1.52618342317e+12
77,18826554.0689,20409009.7818,19268852.9311,20502875.2182,1.52618342317e+12
78,18826624.0689,20408989.7818,19268922.9311,20502855.2182,1.52618342317e+12
79,18826554.0689,20409019.7818,19268852.9311,20502885.2182,1.52618342317e+12
80,18826574.0689,20408989.7818,19268872.9311,20502855.2182,1.52618342317e+12
81,18826554.0689,20408989.7818,19268852.9311,20502855.2182,1.52618342317e+12
82,18826574.0689,20408949.7818,19268872.9311,20502815.2182,1.52618342317e+12
83,18826594.0689,20408929.7818,19268892.9311,20502795.2182,1.52618342317e+12
84,18826634.0689,20408939.7818,19268932.9311,20502805.2182,1.52618342317e+12
85,18826634.0689,20408959.7818,19268932.9311,20502825.2182,1.52618342317e+12
86,18826614.0689,20408989.7818,19268912.9311,20502855.2182,1.52618342317e+12
87,18826574.0689,20408969.7818,19268872.9311,20502835.2182,1.52618342317e+12
88,18826584.0689,20409009.7818,19268882.9311,20502875.2182,1.52618342317e+12
89,18826554.0689,20408969.7818,19268852.9311,20502835.2182,1.52618342317e+12
90,18826644.0689,20408939.7818,19268942.9311,20502805.2182,1.52618342317e+12
91,18826614.0689,20409019.7818,19268912.9311,20502885.2182,1.52618342317e+12
92,18826604.0689,20408919.7818,19268902.9311,20502785.2182,1.52618342317e+12
93,18826644.0689,20408959.7818,19268942.9311,20502825.2182,1.52618342317e+12
94,18826564.0689,20408989.7818,19268862.9311,20502855.2182,1.52618342317e+12
95,18826624.0689,20408919.7818,19268922.9311,20502785.2182,1.52618342317e+12
96,18826564.0689,20408969.7818,19268862.9311,20502835.2182,1.52618342317e+12
97,18826564.0689,20408949.7818,19268862.9311,20502815.2182,1.52618342317e+12
98,18826604.0689,20408989.7818,19268902.9311,20502855.2182,1.52618342317e+12
99,18826564.0689,20409009.7818,19268862.9311,20502875.2182,1.52618342317e+12
100,18826544.0689,20408919.7818,19268842.9311,20502785.2182,1.52618342317e+12
101,18826624.0689,20408939.7818,19268922.9311,20502805.2182,1.52618342317e+12
102,18826544.0689,20408929.7818,19268842.9311,20502795.2182,1.52618342317e+12
103,18826584.0689,20408969.7818,19268882.9311,20502835.2182,1.52618342317e+12
104,18826544.0689,20408989.7818,19268842.9311,20502855.2182,1.52618342317e+12
105,18826594.0689,20408949.7818,19268892.9311,20502815.2182,1.52618342317e+12
106,18826614.0689,20408929.7818,19268912.9311,20502795.2182,1.52618342317e+12
107,18826614.0689,20408939.7818,19268912.9311,20502805.2182,1.52618342317e+12
108,18826584.0689,20408989.7818,19268882.9311,20502855.2182,1.52618342317e+12
109,18826644.0689,20408979.7818,19268942.9311,20502845.2182,1.52618342317e+12
110,18826544.0689,20408949.7818,19268842.9311,20502815.2182,1.52618342317e+12
111,18826634.0689,20408989.7818,19268932.9311,20502855.2182,1.52618342317e+12
112,18826624.0689,20409009.7818,19268922.9311,20502875.2182,1.52618342317e+12
113,18826544.0689,20408969.7818,19268842.9311,20502835.2182,1.52618342317e+12
114,18826604.0689,20409019.7818,19268902.9311,20502885.2182,1.52618342317e+12
115,18826624.0689,20408959.7818,19268922.9311,20502825.2182,1.52618342317e+12
116,18826584.0689,20408949.7818,19268882.9311,20502815.2182,1.52618342317e+12
117,18826554.0689,20408949.7818,19268852.9311,20502815.2182,1.52618342317e+12
118,18826574.0689,20409009.7818,19268872.9311,20502875.2182,1.52618342317e+12
119,18826594.0689,20408989.7818,19268892.9311,20502855.2182,1.52618342317e+12
120,18826554.0689,20408929.7818,19268852.9311,20502795.2182,1.52618342317e+12
121,18851880.9,20342907.9,19243526.1,20568857.1,1.48246145283e+12
122,18851910.9,20342937.9,19243556.1,20568887.1,1.48246145283e+12
123,18851930.9,20342947.9,19243576.1,20568897.1,1.48246145283e+12
124,18851880.9,20342897.9,19243526.1,20568847.1,1.48246145283e+12
125,18851910.9,20342947.9,19243556.1,20568897.1,1.48246145283e+12
126,18851900.9,20342947.9,19243546.1,20568897.1,1.48246145283e+12
127,18851920.9,20342947.9,19243566.1,20568897.1,1.48246145283e+12
128,18851900.9,20342897.9,19243546.1,20568847.1,1.48246145283e+12
129,18851890.9,20342937.9,19243536.1,20568887.1,1.48246145283e+12
130,18851890.9,20342897.9,19243536.1,20568847.1,1.48246145283e+12
131,18851910.9,20342957.9,19243556.1,20568907.1,1.48246145283e+12
132,18851900.9,20342937.9,19243546.1,20568887.1,1.48246145283e+12
133,18851870.9,20342887.9,19243516.1,20568837.1,1.48246145283e+12
134,18851900.9,20342957.9,19243546.1,20568907.1,1.48246145283e+12
135,18851970.9,20342967.9,19243616.1,20568917.1,1.48246145283e+12
136,18851970.9,20342907.9,19243616.1,20568857.1,1.48246145283e+12
137,18851900.9,20342877.9,19243546.1,20568827.1,1.48246145283e+12
138,18851970.9,20342897.9,19243616.1,20568847.1,1.48246145283e+12
139,18851950.9,20342967.9,19243596.1,20568917.1,1.48246145283e+12
140,18851890.9,20342977.9,19243536.1,20568927.1,1.48246145283e+12
141,18851960.9,20342877.9,19243606.1,20568827.1,1.48246145283e+12
142,18851890.9,20342887.9,19243536.1,20568837.1,1.48246145283e+12
143,18851880.9,20342887.9,19243526.1,20568837.1,1.48246145283e+12
144,18851920.9,20342977.9,19243566.1,20568927.1,1.48246145283e+12
145,18851960.9,20342907.9,19243606.1,20568857.1,1.48246145283e+12
146,18851950.9,20342897.9,19243596.1,20568847.1,1.48246145283e+12
147,18851940.9,20342977.9,19243586.1,20568927.1,1.48246145283e+12
148,18851870.9,20342957.9,19243516.1,20568907.1,1.48246145283e+12
149,18851870.9,20342947.9,19243516.1,20568897.1,1.48246145283e+12
150,18851950.9,20342947.9,19243596.1,20568897.1,1.48246145283e+12
151,18851970.9,20342947.9,19243616.1,20568897.1,1.48246145283e+12
152,18851930.9,20342907.9,19243576.1,20568857.1,1.48246145283e+12
153,18851950.9,20342937.9,19243596.1,20568887.1,1.48246145283e+12
154,18851970.9,20342877.9,19243616.1,20568827.1,1.48246145283e+12
155,18851880.9,20342917.9,19243526.1,20568867.1,1.48246145283e+12
156,18851930.9,20342897.9,19243576.1,20568847.1,1.48246145283e+12
157,18851890.9,20342877.9,19243536.1,20568827.1,1.48246145283e+12
158,18851910.9,20342907.9,19243556.1,20568857.1,1.48246145283e+12
159,18851970.9,20342937.9,19243616.1,20568887.1,1.48246145283e+12
160,18851960.9,20342967.9,19243606.1,20568917.1,1.48246145283e+12
161,18851940.9,20342897.9,19243586.1,20568847.1,1.48246145283e+12
162,18851960.9,20342937.9,19243606.1,20568887.1,1.48246145283e+12
163,18851960.9,20342947.9,19243606.1,20568897.1,1.48246145283e+12
164,18851900.9,20342907.9,19243546.1,20568857.1,1.48246145283e+12
165,18851940.9,20342937.9,19243586.1,20568887.1,1.48246145283e+12
166,18851890.9,20342947.9,19243536.1,20568897.1,1.48246145283e+12
167,18851940.9,20342907.9,19243586.1,20568857.1,1.48246145283e+12
168,18851890.9,20342957.9,19243536.1,20568907.1,1.48246145283e+12
169,18851950.9,20342977.9,19243596.1,20568927.1,1.48246145283e+12
170,18851890.9,20342907.9,19243536.1,20568857.1,1.48246145283e+12
171,18851920.9,20342937.9,19243566.1,20568887.1,1.48246145283e+12
172,18851960.9,20342897.9,19243606.1,20568847.1,1.48246145283e+12
173,18851930.9,20342977.9,19243576.1,20568927.1,1.48246145283e+12
174,18851920.9,20342907.9,19243566.1,20568857.1,1.48246145283e+12
175,18851910.9,20342897.9,19243556.1,20568847.1,1.48246145283e+12
176,18851880.9,20342957.9,19243526.1,20568907.1,1.48246145283e+12
177,18851950.9,20342907.9,19243596.1,20568857.1,1.48246145283e+12
178,18851910.9,20342877.9,19243556.1,20568827.1,1.48246145283e+12
179,18851930.9,20342937.9,19243576.1,20568887.1,1.48246145283e+12
180,18851930.9,20342967.9,19243576.1,20568917.1,1.48246145283e+12
181,18851880.9,20342947.9,19243526.1,20568897.1,1.48246145283e+12
182,18851940.9,20342947.9,19243586.1,20568897.1,1.48246145283e+12
183,18851920.9,20342897.9,19243566.1,20568847.1,1.48246145283e+12
184,18851940.9,20342967.9,19243586.1,20568917.1,1.48246145283e+12
185,18851880.9,20342937.9,19243526.1,20568887.1,1.48246145283e+12
186,18851870.9,20342917.9,19243516.1,20568867.1,1.48246145283e+12
187,18851880.9,20342877.9,19243526.1,20568827.1,1.48246145283e+12
188,18851940.9,20342927.9,19243586.1,20568877.1,1.48246145283e+12
189,18851920.9,20342927.9,19243566.1,20568877.1,1.48246145283e+12
190,18851940.9,20342887.9,19243586.1,20568837.1,1.48246145283e+12
191,18851950.9,20342877.9,19243596.1,20568827.1,1.48246145283e+12
192,18851970.9,20342957.9,19243616.1,20568907.1,1.48246145283e+12
193,18851930.9,20342927.9,19243576.1,20568877.1,1.48246145283e+12
194,18851930.9,20342917.9,19243576.1,20568867.1,1.48246145283e+12
195,18851950.9,20342887.9,19243596.1,20568837.1,1.48246145283e+12
196,18851870.9,20342977.9,19243516.1,20568927.1,1.48246145283e+12
197,18851960.9,20342957.9,19243606.1,20568907.1,1.48246145283e+12
198,18851920.9,20342917.9,19243566.1,20568867.1,1.48246145283e+12
199,18851940.9,20342957.9,19243586.1,20568907.1,1.48246145283e+12
200,18851960.9,20342887.9,19243606.1,20568837.1,1.48246145283e+12
201,18851950.9,20342957.9,19243596.1,20568907.1,1.48246145283e+12
202,18851920.9,20342877.9,19243566.1,20568827.1,1.48246145283e+12
203,18851950.9,20342927.9,19243596.1,20568877.1,1.48246145283e+12
204,18851940.9,20342877.9,19243586.1,20568827.1,1.48246145283e+12
205,18851910.9,20342917.9,19243556.1,20568867.1,1.48246145283e+12
206,18851910.9,20342977.9,19243556.1,20568927.1,1.48246145283e+12
207,18851970.9,20342887.9,19243616.1,20568837.1,1.48246145283e+12
208,18851960.9,20342927.9,19243606.1,20568877.1,1.48246145283e+12
209,18851940.9,20342917.9,19243586.1,20568867.1,1.48246145283e+12
210,18851870.9,20342967.9,19243516.1,20568917.1,1.48246145283e+12
211,18851900.9,20342887.9,19243546.1,20568837.1,1.48246145283e+12
212,18851910.9,20342967.9,19243556.1,20568917.1,1.48246145283e+12
213,18851870.9,20342927.9,19243516.1,20568877.1,1.48246145283e+12
214,18851910.9,20342887.9,19243556.1,20568837.1,1.48246145283e+12
215,18851900.9,20342967.9,19243546.1,20568917.1,1.48246145283e+12
216,18851880.9,20342977.9,19243526.1,20568927.1,1.48246145283e+12
217,18851880.9,20342927.9,19243526.1,20568877.1,1.48246145283e+12
218,18851970.9,20342917.9,19243616.1,20568867.1,1.48246145283e+12
219,18851900.9,20342977.9,19243546.1,20568927.1,1.48246145283e+12
220,18851920.9,20342887.9,19243566.1,20568837.1,1.48246145283e+12
221,18851890.9,20342967.9,19243536.1,20568917.1,1.48246145283e+12
222,18851890.9,20342927.9,19243536.1,20568877.1,1.48246145283e+12
223,18851960.9,20342917.9,19243606.1,20568867.1,1.48246145283e+12
224,18851970.9,20342977.9,19243616.1,20568927.1,1.48246145283e+12
225,18851930.9,20342877.9,19243576.1,20568827.1,1.48246145283e+12
226,18851880.9,20342967.9,19243526.1,20568917.1,1.48246145283e+12
227,18851900.9,20342927.9,19243546.1,20568877.1,1.48246145283e+12
228,18851930.9,20342887.9,19243576.1,20568837.1,1.48246145283e+12
229,18851950.9,20342917.9,19243596.1,20568867.1,1.48246145283e+12
230,18851910.9,20342927.9,19243556.1,20568877.1,1.48246145283e+12
231,18851870.9,20342877.9,19243516.1,20568827.1,1.48246145283e+12
232,18851960.9,20342977.9,19243606.1,20568927.1,1.48246145283e+12
233,18851870.9,20342907.9,19243516.1,20568857.1,1.48246145283e+12
234,18851920.9,20342967.9,19243566.1,20568917.1,1.48246145283e+12
235,18851890.9,20342917.9,19243536.1,20568867.1,1.48246145283e+12
236,18851930.9,20342957.9,19243576.1,20568907.1,1.48246145283e+12
237,18851870.9,20342897.9,19243516.1,20568847.1,1.48246145283e+12
238,18851970.9,20342927.9,19243616.1,20568877.1,1.48246145283e+12
239,18851900.9,20342917.9,19243546.1,20568867.1,1.48246145283e+12
240,18851920.9,20342957.9,19243566.1,20568907.1,1.48246145283e+12
241,18851870.9,20342937.9,19243516.1,20568887.1,1.48246145283e+12
242,18841174.5754,20364025.8221,19254292.4246,20547799.1779,1.46206243382e+12
243,18841174.5754,20363995.8221,19254292.4246,20547769.1779,1.46206243382e+12
244,18841144.5754,20363975.8221,19254262.4246,20547749.1779,1.46206243382e+12
245,18841204.5754,20364055.8221,19254322.4246,20547829.1779,1.46206243382e+12
246,18841194.5754,20364045.8221,19254312.4246,20547819.1779,1.46206243382e+12
247,18841204.5754,20363965.8221,19254322.4246,20547739.1779,1.46206243382e+12
248,18841174.5754,20364015.8221,19254292.4246,20547789.1779,1.46206243382e+12
249,18841214.5754,20364005.8221,19254332.4246,20547779.1779,1.46206243382e+12
250,18841134.5754,20364035.8221,19254252.4246,20547809.1779,1.46206243382e+12
251,18841214.5754,20364035.8221,19254332.4246,20547809.1779,1.46206243382e+12
252,18841234.5754,20364065.8221,19254352.4246,20547839.1779,1.46206243382e+12
253,18841214.5754,20363985.8221,19254332.4246,20547759.1779,1.46206243382e+12
254,18841134.5754,20363965.8221,19254252.4246,20547739.1779,1.46206243382e+12
255,18841174.5754,20364055.8221,19254292.4246,20547829.1779,1.46206243382e+12
256,18841214.5754,20364055.8221,19254332.4246,20547829.1779,1.46206243382e+12
257,18841154.5754,20364065.8221,19254272.4246,20547839.1779,1.46206243382e+12
258,18841204.5754,20363975.8221,19254322.4246,20547749.1779,1.46206243382e+12
259,18841204.5754,20364005.8221,19254322.4246,20547779.1779,1.46206243382e+12
260,18841224.5754,20364025.8221,19254342.4246,20547799.1779,1.46206243382e+12
261,18841154.5754,20363985.8221,19254272.4246,20547759.1779,1.46206243382e+12
262,18841224.5754,20363965.8221,19254342.4246,20547739.1779,1.46206243382e+12
263,18841184.5754,20364015.8221,19254302.4246,20547789.1779,1.46206243382e+12
264,18841184.5754,20363995.8221,19254302.4246,20547769.1779,1.46206243382e+12
265,18841234.5754,20364055.8221,19254352.4246,20547829.1779,1.46206243382e+12
266,18841234.5754,20364025.8221,19254352.4246,20547799.1779,1.46206243382e+12
267,18841214.5754,20363965.8221,19254332.4246,20547739.1779,1.46206243382e+12
268,18841224.5754,20364035.8221,19254342.4246,20547809.1779,1.46206243382e+12
269,18841204.5754,20363985.8221,19254322.4246,20547759.1779,1.46206243382e+12
270,18841134.5754,20364025.8221,19254252.4246,20547799.1779,1.46206243382e+12
271,18841134.5754,20364005.8221,19254252.4246,20547779.1779,1.46206243382e+12
272,18841144.5754,20364055.8221,19254262.4246,20547829.1779,1.46206243382e+12
273,18841154.5754,20364025.8221,19254272.4246,20547799.1779,1.46206243382e+12
274,18841164.5754,20363995.8221,19254282.4246,20547769.1779,1.46206243382e+12
275,18841194.5754,20363975.8221,19254312.4246,20547749.1779,1.46206243382e+12
276,18841234.5754,20363985.8221,19254352.4246,20547759.1779,1.46206243382e+12
277,18841144.5754,20363985.8221,19254262.4246,20547759.1779,1.46206243382e+12
278,18841144.5754,20364015.8221,19254262.4246,20547789.1779,1.46206243382e+12
279,18841164.5754,20364035.8221,19254282.4246,20547809.1779,1.46206243382e+12
280,18841144.5754,20363995.8221,19254262.4246,20547769.1779,1.46206243382e+12
281,18841144.5754,20364025.8221,19254262.4246,20547799.1779,1.46206243382e+12
282,18841164.5754,20364055.8221,19254282.4246,20547829.1779,1.46206243382e+12
283,18841184.5754,20364035.8221,19254302.4246,20547809.1779,1.46206243382e+12
284,18841164.5754,20364065.8221,19254282.4246,20547839.1779,1.46206243382e+12
285,18841144.5754,20364005.8221,19254262.4246,20547779.1779,1.46206243382e+12
286,18841174.5754,20363975.8221,19254292.4246,20547749.1779,1.46206243382e+12
287,18841194.5754,20363965.8221,19254312.4246,20547739.1779,1.46206243382e+12
288,18841134.5754,20363995.8221,19254252.4246,20547769.1779,1.46206243382e+12
289,18841164.5754,20363965.8221,19254282.4246,20547739.1779,1.46206243382e+12
290,18841134.5754,20364015.8221,19254252.4246,20547789.1779,1.46206243382e+12
291,18841174.5754,20364035.8221,19254292.4246,20547809.1779,1.46206243382e+12
292,18841144.5754,20364065.8221,19254262.4246,20547839.1779,1.46206243382e+12
293,18841134.5754,20363975.8221,19254252.4246,20547749.1779,1.46206243382e+12
294,18841154.5754,20364005.8221,19254272.4246,20547779.1779,1.46206243382e+12
295,18841184.5754,20363975.8221,19254302.4246,20547749.1779,1.46206243382e+12
296,18841174.5754,20364045.8221,19254292.4246,20547819.1779,1.46206243382e+12
297,18841194.5754,20364065.8221,19254312.4246,20547839.1779,1.46206243382e+12
298,18841144.5754,20363965.8221,19254262.4246,20547739.1779,1.46206243382e+12
299,18841204.5754,20364035.8221,19254322.4246,20547809.1779,1.46206243382e+12
300,18841204.5754,20364065.8221,19254322.4246,20547839.1779,1.46206243382e+12
301,18841144.5754,20364035.8221,19254262.4246,20547809.1779,1.46206243382e+12
302,18841164.5754,20364015.8221,19254282.4246,20547789.1779,1.46206243382e+12
303,18841224.5754,20364005.8221,19254342.4246,20547779.1779,1.46206243382e+12
304,18841224.5754,20363985.8221,19254342.4246,20547759.1779,1.46206243382e+12
305,18841154.5754,20363995.8221,19254272.4246,20547769.1779,1.46206243382e+12
306,18841154.5754,20364035.8221,19254272.4246,20547809.1779,1.46206243382e+12
307,18841154.5754,20364015.8221,19254272.4246,20547789.1779,1.46206243382e+12
308,18841154.5754,20364055.8221,19254272.4246,20547829.1779,1.46206243382e+12
309,18841194.5754,20364035.8221,19254312.4246,20547809.1779,1.46206243382e+12
310,18841234.5754,20364005.8221,19254352.4246,20547779.1779,1.46206243382e+12
311,18841224.5754,20364055.8221,19254342.4246,20547829.1779,1.46206243382e+12
312,18841134.5754,20364055.8221,19254252.4246,20547829.1779,1.46206243382e+12
313,18841234.5754,20364015.8221,19254352.4246,20547789.1779,1.46206243382e+12
314,18841164.5754,20364045.8221,19254282.4246,20547819.1779,1.46206243382e+12
315,18841204.5754,20364025.8221,19254322.4246,20547799.1779,1.46206243382e+12
316,18841134.5754,20363985.8221,19254252.4246,20547759.1779,1.46206243382e+12
317,18841184.5754,20364005.8221,19254302.4246,20547779.1779,1.46206243382e+12
318,18841184.5754,20363985.8221,19254302.4246,20547759.1779,1.46206243382e+12
319,18841224.5754,20363975.8221,19254342.4246,20547749.1779,1.46206243382e+12
320,18841174.5754,20363965.8221,19254292.4246,20547739.1779,1.46206243382e+12
321,18841134.5754,20364065.8221,19254252.4246,20547839.1779,1.46206243382e+12
322,18841174.5754,20364065.8221,19254292.4246,20547839.1779,1.46206243382e+12
323,18841194.5754,20364025.8221,19254312.4246,20547799.1779,1.46206243382e+12
324,18841214.5754,20363995.8221,19254332.4246,20547769.1779,1.46206243382e+12
325,18841234.5754,20363995.8221,19254352.4246,20547769.1779,1.46206243382e+12
326,18841214.5754,20364015.8221,19254332.4246,20547789.1779,1.46206243382e+12
327,18841144.5754,20364045.8221,19254262.4246,20547819.1779,1.46206243382e+12
328,18841224.5754,20364065.8221,19254342.4246,20547839.1779,1.46206243382e+12
329,18841174.5754,20363985.8221,19254292.4246,20547759.1779,1.46206243382e+12
330,18841204.5754,20364015.8221,19254322.4246,20547789.1779,1.46206243382e+12
331,18841214.5754,20364045.8221,19254332.4246,20547819.1779,1.46206243382e+12
332,18841214.5754,20364065.8221,19254332.4246,20547839.1779,1.46206243382e+12
333,18841174.5754,20364005.8221,19254292.4246,20547779.1779,1.46206243382e+12
334,18841164.5754,20364005.8221,19254282.4246,20547779.1779,1.46206243382e+12
335,18841184.5754,20364025.8221,19254302.4246,20547799.1779,1.46206243382e+12
336,18841184.5754,20364065.8221,19254302.4246,20547839.1779,1.46206243382e+12
337,18841154.5754,20364045.8221,19254272.4246,20547819.1779,1.46206243382e+12
338,18841184.5754,20363965.8221,19254302.4246,20547739.1779,1.46206243382e+12
339,18841224.5754,20364015.8221,19254342.4246,20547789.1779,1.46206243382e+12
340,18841224.5754,20363995.8221,19254342.4246,20547769.1779,1.46206243382e+12
341,18841234.5754,20363975.8221,19254352.4246,20547749.1779,1.46206243382e+12
342,18841194.5754,20364055.8221,19254312.4246,20547829.1779,1.46206243382e+12
343,18841164.5754,20363985.8221,19254282.4246,20547759.1779,1.46206243382e+12
344,18841204.5754,20364045.8221,19254322.4246,20547819.1779,1.46206243382e+12
345,18841204.5754,20363995.8221,19254322.4246,20547769.1779,1.46206243382e+12
346,18841214.5754,20363975.8221,19254332.4246,20547749.1779,1.46206243382e+12
347,18841234.5754,20364045.8221,19254352.4246,20547819.1779,1.46206243382e+12
348,18841234.5754,20364035.8221,19254352.4246,20547809.1779,1.46206243382e+12
349,18841194.5754,20364005.8221,19254312.4246,20547779.1779,1.46206243382e+12
350,18841194.5754,20363985.8221,19254312.4246,20547759.1779,1.46206243382e+12
351,18841154.5754,20363965.8221,19254272.4246,20547739.1779,1.46206243382e+12
352,18841154.5754,20363975.8221,19254272.4246,20547749.1779,1.46206243382e+12
353,18841184.5754,20364045.8221,19254302.4246,20547819.1779,1.46206243382e+12
354,18841194.5754,20364015.8221,19254312.4246,20547789.1779,1.46206243382e+12
355,18841194.5754,20363995.8221,19254312.4246,20547769.1779,1.46206243382e+12
356,18841234.5754,20363965.8221,19254352.4246,20547739.1779,1.46206243382e+12
357,18841184.5754,20364055.8221,19254302.4246,20547829.1779,1.46206243382e+12
358,18841214.5754,20364025.8221,19254332.4246,20547799.1779,1.46206243382e+12
359,18841224.5754,20364045.8221,19254342.4246,20547819.1779,1.46206243382e+12
360,18841134.5754,20364045.8221,19254252.4246,20547819.1779,1.46206243382e+12
361,18841164.5754,20364025.8221,19254282.4246,20547799.1779,1.46206243382e+12
362,18841164.5754,20363975.8221,19254282.4246,20547749.1779,1.46206243382e+12
363,18821668.8538,20455994.9264,19273818.1462,20455850.0736,1.45471643192e+12
364,18821658.8538,20455944.9264,19273808.1462,20455800.0736,1.45471643192e+12
365,18821638.8538,20456004.9264,19273788.1462,20455860.0736,1.45471643192e+12
366,18821678.8538,20455994.9264,19273828.1462,20455850.0736,1.45471643192e+12
367,18821648.8538,20456024.9264,19273798.1462,20455880.0736,1.45471643192e+12
368,18821698.8538,20456014.9264,19273848.1462,20455870.0736,1.45471643192e+12
369,18821718.8538,20455934.9264,19273868.1462,20455790.0736,1.45471643192e+12
370,18821688.8538,20455944.9264,19273838.1462,20455800.0736,1.45471643192e+12
371,18821648.8538,20456004.9264,19273798.1462,20455860.0736,1.45471643192e+12
372,18821648.8538,20456014.9264,19273798.1462,20455870.0736,1.45471643192e+12
373,18821658.8538,20456004.9264,19273808.1462,20455860.0736,1.45471643192e+12
374,18821658.8538,20456024.9264,19273808.1462,20455880.0736,1.45471643192e+12
375,18821618.8538,20456014.9264,19273768.1462,20455870.0736,1.45471643192e+12
376,18821688.8538,20456004.9264,19273838.1462,20455860.0736,1.45471643192e+12
377,18821668.8538,20455934.9264,19273818.1462,20455790.0736,1.45471643192e+12
378,18821698.8538,20456004.9264,19273848.1462,20455860.0736,1.45471643192e+12
379,18821658.8538,20455924.9264,19273808.1462,20455780.0736,1.45471643192e+12
380,18821698.8538,20455934.9264,19273848.1462,20455790.0736,1.45471643192e+12
381,18821668.8538,20455924.9264,19273818.1462,20455780.0736,1.45471643192e+12
382,18821618.8538,20455944.9264,19273768.1462,20455800.0736,1.45471643192e+12
383,18821618.8538,20455954.9264,19273768.1462,20455810.0736,1.45471643192e+12
384,18821698.8538,20455944.9264,19273848.1462,20455800.0736,1.45471643192e+12
385,18821668.8538,20456024.9264,19273818.1462,20455880.0736,1.45471643192e+12
386,18821668.8538,20456004.9264,19273818.1462,20455860.0736,1.45471643192e+12
387,18821628.8538,20455944.9264,19273778.1462,20455800.0736,1.45471643192e+12
388,18821628.8538,20456014.9264,19273778.1462,20455870.0736,1.45471643192e+12
389,18821638.8538,20455934.9264,19273788.1462,20455790.0736,1.45471643192e+12
390,18821668.8538,20456014.9264,19273818.1462,20455870.0736,1.45471643192e+12
391,18821678.8538,20455924.9264,19273828.1462,20455780.0736,1.45471643192e+12
392,18821708.8538,20456004.9264,19273858.1462,20455860.0736,1.45471643192e+12
393,18821708.8538,20455994.9264,19273858.1462,20455850.0736,1.45471643192e+12
394,18821678.8538,20456004.9264,19273828.1462,20455860.0736,1.45471643192e+12
395,18821628.8538,20456004.9264,19273778.1462,20455860.0736,1.45471643192e+12
396,18821668.8538,20455944.9264,19273818.1462,20455800.0736,1.45471643192e+12
397,18821648.8538,20455934.9264,19273798.1462,20455790.0736,1.45471643192e+12
398,18821678.8538,20456024.9264,19273828.1462,20455880.0736,1.45471643192e+12
