Name,Status,"Population
Census
1990-04-01","Population
Census
2000-04-01","Population
Census
2010-04-01","Population
Estimate
2014-07-01"
Ross,County,69330,73382,78064,77159
Sandusky,County,61963,61797,60944,60179
Scioto,County,80327,79215,79499,77258
Seneca,County,59733,58663,56745,55669
Shelby,County,44915,48292,49423,48951
Stark,County,367585,378144,375584,375736
Summit,County,514990,542849,541786,541943
Trumbull,County,227795,225105,210307,205175
Tuscarawas,County,84090,90919,92582,92788
Union,County,31969,40975,52267,53776
Van Wert,County,30464,29654,28744,28462
Vinton,County,11098,12809,13435,13234
Warren,County,113973,159551,212868,221659
Washington,County,62254,63242,61778,61213
Wayne,County,101461,111562,114514,115537
Williams,County,36956,39189,37642,37291
Wood,County,113269,121072,125488,129590
Wyandot,County,22254,22897,22615,22353
Oklahoma,Federal State,3145576,3450451,3751616,3878051
Adair,County,18421,21009,22683,22186
Alfalfa,County,6416,6092,5642,5790
Atoka,County,12778,13876,14183,13796
Beaver,County,6023,5832,5636,5486
Beckham,County,18812,19807,22119,23691
Blaine,County,11470,11965,11943,9917
Bryan,County,32089,36524,42416,44486
Caddo,County,29550,30146,29600,29317
Canadian,County,74409,87729,115541,129582
Carter,County,42919,45614,47726,48821
Cherokee,County,34049,42475,46985,48341
Choctaw,County,15302,15334,15205,15161
Cimarron,County,3301,3139,2475,2294
Cleveland,County,174253,208036,255761,269908
Coal,County,5780,6035,5925,5807
Comanche,County,111486,114996,124098,125033
Cotton,County,6651,6603,6193,6150
Craig,County,14104,14951,15025,14582
Creek,County,60915,67340,69967,70632
Custer,County,26897,26147,27469,29500
Delaware,County,28070,36949,41489,41446
Dewey,County,5551,4740,4810,4914
Ellis,County,4497,4063,4151,4150
Garfield,County,56735,57811,60580,63091
Garvin,County,26605,27216,27576,27561
Grady,County,41747,45476,52431,53854
Grant,County,5689,5144,4527,4501
Greer,County,6559,6061,6239,6151
Harmon,County,3793,3285,2922,2798
Harper,County,4063,3558,3685,3812
Haskell,County,10940,11778,12769,12896
Hughes,County,13014,14150,14003,13806
Jackson,County,28764,28439,26446,25998
Jefferson,County,7010,6820,6472,6292
Johnston,County,10032,10512,10957,11103
Kay,County,48056,48086,46562,45478
Kingfisher,County,13212,13932,15029,15532
Kiowa,County,11347,10225,9446,9336
Latimer,County,10333,10689,11154,10693
Le Flore,County,43270,48099,50384,49761
Lincoln,County,29216,32070,34273,34619
Logan,County,29011,33911,41853,45276
Love,County,7788,8826,9421,9773
Major,County,8055,7545,7527,7750
Marshall,County,10829,13131,15836,16182
Mayes,County,33366,38339,41264,40816
McClain,County,22795,27750,34506,37313
McCurtain,County,33433,34384,33154,33050
McIntosh,County,16779,19405,20252,20088
Murray,County,12042,12617,13488,13803
Muskogee,County,68078,69471,70988,69966
Noble,County,11045,11406,11561,11494
Nowata,County,9992,10564,10536,10524
Okfuskee,County,11551,11808,12191,12186
Oklahoma,County,599611,660581,718627,766215
Okmulgee,County,36490,39672,40069,39095
Osage,County,41645,44413,47480,47981
Ottawa,County,30561,33164,31848,32105
Pawnee,County,15575,16610,16579,16401
Payne,County,61507,68201,77350,80264
Pittsburg,County,40950,43944,45837,44626
Pontotoc,County,34119,35146,37492,38005
Pottawatomie,County,58760,65505,69442,71811
Pushmataha,County,10997,11660,11572,11125
Roger Mills,County,4147,3432,3647,3761
Rogers,County,55170,70649,86904,89815
Seminole,County,25412,24966,25482,25421
Sequoyah,County,33828,38952,42439,41358
Stephens,County,42299,43204,45048,44493
Texas,County,16419,20098,20640,21853
Tillman,County,10384,9285,7992,7628
Tulsa,County,503341,563475,603442,629598
Wagoner,County,47883,57476,73087,75702
Washington,County,48066,49015,50977,51937
Washita,County,11441,11510,11629,11547
Woods,County,9103,9094,8878,9288
Woodward,County,18976,18489,20081,21529
Oregon,Federal State,2842337,3421524,3831073,3970239
Baker,County,15317,16742,16138,16059
Benton,County,70811,78143,85581,86316
Clackamas,County,278850,338407,375992,394972
Clatsop,County,33301,35634,37037,37474
Columbia,County,37557,43553,49353,49459
Coos,County,60273,62795,63043,62475
Crook,County,14111,19175,20978,20998
Curry,County,19327,21147,22364,22335
Deschutes,County,74976,115372,157733,170388
Douglas,County,94649,100375,107667,106972
Gilliam,County,1717,1910,1871,1932
Grant,County,7853,7934,7445,7180
Harney,County,7060,7606,7422,7126
Hood River,County,16903,20407,22346,22885
Jackson,County,146387,181281,203206,210287
Jefferson,County,13676,18995,21720,22192
Josephine,County,62649,75729,82713,83599
Klamath,County,57702,63771,66380,65455
Lake,County,7186,7421,7895,7838
Lane,County,282912,323011,351715,358337
Lincoln,County,38889,44481,46032,46406
Linn,County,91227,103079,116672,119356
Malheur,County,26038,31618,31312,30359
Marion,County,228483,284844,315335,326110
Morrow,County,7625,10995,11173,11187
Multnomah,County,583887,660602,735332,776712
Polk,County,49541,62412,75403,77916
Sherman,County,1918,1934,1765,1710
Tillamook,County,21570,24264,25250,25342
Umatilla,County,59249,70556,75889,76705
Union,County,23598,24522,25744,25691
Wallowa,County,6911,7230,7008,6820
Wasco,County,21683,23797,25213,25515
Washington,County,311554,445256,529712,562998
Wheeler,County,1396,1551,1441,1375
Yamhill,County,65551,84975,99193,101758
Pennsylvania,Federal State,11882842,12280548,12702884,12787209
Adams,County,78274,91207,101413,101714
Allegheny,County,1336449,1281795,1223348,1231255
Armstrong,County,73478,72345,68940,67785
Beaver,County,186093,181448,170539,169392
Bedford,County,47919,49890,49768,48946
Berks,County,336523,373712,411587,413691
Blair,County,130542,129105,127078,125955
Bradford,County,60967,62747,62622,61784
Bucks,County,541174,597548,625255,626685
Butler,County,152013,174105,183862,185943
Cambria,County,163062,152555,143674,137732
Cameron,County,5913,5971,5085,4805
Carbon,County,56803,58765,65250,64441
Centre,County,124812,135678,153981,158742
Chester,County,376389,433208,499146,512784
Clarion,County,41699,41739,39989,38821
Clearfield,County,78097,83529,81644,81191
Clinton,County,37182,37879,39241,39745
Columbia,County,63202,63947,67296,67122
Crawford,County,86166,90352,88765,87175
Cumberland,County,195257,213605,235408,243762
Dauphin,County,237813,251770,268100,271453
Delaware,County,547658,551722,558726,562960
Elk,County,34878,35114,31946,31194
Erie,County,275575,280907,280566,278443
Fayette,County,145351,148536,136607,134086
Forest,County,4802,4948,7716,7518
Franklin,County,121082,129495,149618,152892
Fulton,County,13837,14259,14844,14632
Greene,County,39550,40626,38686,37843
Huntingdon,County,44164,45613,46027,45750
Indiana,County,89994,89593,88891,87706
Jefferson,County,46083,45915,45199,44638
Juniata,County,20625,22814,24640,24796
Lackawanna,County,219097,213292,214436,212719
Lancaster,County,422822,470783,519448,533320
Lawrence,County,96246,94567,91140,88771
Lebanon,County,113744,120202,133573,136359
Lehigh,County,291130,311746,349626,357823
Luzerne,County,328149,319429,320918,318829
Lycoming,County,118710,120003,116108,116508
McKean,County,47131,45908,43450,42554
Mercer,County,121003,120368,116674,114884
Mifflin,County,46197,46471,46683,46552
Monroe,County,95681,138615,169842,166314
Montgomery,County,678193,749409,799873,816857
Montour,County,17735,18234,18267,18641
Northampton,County,247110,267446,297735,300654
Northumberland,County,96771,94867,94517,93944
Perry,County,41172,43636,45965,45634
Philadelphia,County,1585577,1517562,1526006,1560297
Pike,County,28032,46125,57366,56191
Potter,County,16717,18082,17458,17206
Schuylkill,County,152585,150263,148289,145797
Snyder,County,36680,37506,39702,40323
Somerset,County,78218,80047,77748,76218
Sullivan,County,6104,6561,6428,6339
Susquehanna,County,40380,42225,43356,41920
Tioga,County,41126,41346,41980,42274
Union,County,36176,41583,44949,44874
Venango,County,59381,57500,54983,53529
Warren,County,45050,43784,41815,40703
Washington,County,204584,203014,207820,208187
Wayne,County,39944,47679,52825,51401
Westmoreland,County,370321,369990,365169,359320
Wyoming,County,28076,28072,28276,28131
York,County,339574,381791,435002,440755
Rhode Island,Federal State,1003464,1048259,1052931,1055173
Bristol,County,48859,50653,49875,49060
Kent,County,161143,167220,166158,165128
Newport,County,87194,85442,83141,82358
Providence,County,596270,621404,626663,631974
Washington,County,109998,123540,127094,126653
South Carolina,Federal State,3486310,4012023,4625401,4832482
Abbeville,County,23862,26153,25416,24965
Aiken,County,120991,142556,160106,164753
Allendale,County,11727,11199,10419,9695
Anderson,County,145177,165734,187123,192810
Bamberg,County,16902,16704,15987,15182
Barnwell,County,20293,23491,22621,21959
Beaufort,County,86425,120931,162233,175852
Berkeley,County,128658,142747,177850,198205
Calhoun,County,12753,15132,15176,14878
Charleston,County,295159,309921,350204,381015
Cherokee,County,44506,52532,55467,56024
Chester,County,32170,34112,33140,32337
Chesterfield,County,38575,42765,46738,46125
Clarendon,County,28450,32460,34966,34113
Colleton,County,34377,38259,38892,37771
Darlington,County,61851,67444,68683,67799
Dillon,County,29114,30735,32062,31127
Dorchester,County,83060,96353,136589,148469
Edgefield,County,18360,24588,26978,26553
Fairfield,County,22295,23388,23956,22976
Florence,County,114344,125709,136888,139231
Georgetown,County,46302,55823,60158,60773
Greenville,County,320127,379648,451219,482752
Greenwood,County,59567,66309,69661,69520
Hampton,County,18186,21373,21090,20405
Horry,County,144053,196558,269291,298832
Jasper,County,15487,20672,24777,27170
Kershaw,County,43599,52649,61570,63161
Lancaster,County,54516,61404,76652,83160
Laurens,County,58132,69407,66539,66533
Lee,County,18437,20089,19222,18343
Lexington,County,167526,216031,262396,277888
Marion,County,33899,35475,33062,31933
Marlboro,County,29716,28820,28933,27924
McCormick,County,8868,9934,10233,9846
Newberry,County,33172,35979,37508,37783
Oconee,County,57494,66199,74275,75192
Orangeburg,County,84804,91511,92495,90090
Pickens,County,93896,110755,119226,120368
Richland,County,286321,320836,384507,401566
Saluda,County,16441,19180,19872,20026
Spartanburg,County,226793,253957,284305,293542
Sumter,County,101276,104687,107463,107919
Union,County,30337,29939,28963,27876
Williamsburg,County,36815,37219,34419,32695
York,County,131497,164656,226071,245346
South Dakota,Federal State,696004,754858,814191,853175
Aurora,County,3135,3051,2710,2745
Beadle,County,18253,17027,17398,18169
Bennett,County,3206,3572,3431,3430
Bon Homme,County,7089,7262,7067,7023
Brookings,County,25207,28233,31965,33314
Brown,County,35580,35468,36531,38408
Brule,County,5485,5362,5255,5309
Buffalo,County,1759,2032,1912,2077
Butte,County,7914,9093,10110,10298
Campbell,County,1965,1782,1466,1386
Charles Mix,County,9131,9350,9129,9287
Clark,County,4403,4143,3691,3645
Clay,County,13186,13538,13864,13932
Codington,County,22698,25909,27227,27938
Corson,County,4195,4177,4050,4182
Custer,County,6179,7268,8216,8445
Davison,County,17503,18743,19504,19885
Day,County,6978,6246,5710,5588
Deuel,County,4522,4498,4364,4312
Dewey,County,5523,5972,5301,5662
Douglas,County,3746,3456,3002,2973
Edmunds,County,4356,4367,4071,3983
Fall River,County,7353,7453,7094,6845
Faulk,County,2744,2640,2364,2357
Grant,County,8372,7845,7356,7241
Gregory,County,5359,4790,4271,4217
Haakon,County,2624,2196,1937,1847
Hamlin,County,4974,5530,5903,5989
Hand,County,4272,3741,3431,3345
Hanson,County,2994,3144,3331,3419
Harding,County,1669,1353,1255,1250
Hughes,County,14817,16483,17022,17642
Hutchinson,County,8262,8074,7343,7200
Hyde,County,1696,1671,1420,1396
Jackson,County,2811,2929,3031,3274
Jerauld,County,2425,2286,2071,2007
Jones,County,1324,1193,1006,975
Kingsbury,County,5925,5815,5148,5075
Lake,County,10550,11270,11200,12368
Lawrence,County,20655,21805,24097,24657
Lincoln,County,15427,24158,44828,51548
Lyman,County,3638,3899,3755,3877
Marshall,County,4844,4578,4656,4683
McCook,County,5688,5825,5618,5649
McPherson,County,3228,2904,2459,2429
Meade,County,21878,24230,25456,26951
Mellette,County,2137,2083,2048,2100
Miner,County,3272,2836,2389,2316
Minnehaha,County,123809,148321,169471,182882
Moody,County,6507,6586,6486,6367
Pennington,County,81343,88619,100937,108242
Perkins,County,3932,3368,2982,3033
Potter,County,3190,2693,2329,2340
Roberts,County,9914,10013,10149,10374
Sanborn,County,2833,2676,2355,2336
Shannon,County,9902,12466,13586,14218
Spink,County,7981,7452,6415,6598
Stanley,County,2453,2772,2966,2983
Sully,County,1589,1553,1373,1438
Todd,County,8352,9050,9612,9882
Tripp,County,6924,6434,5644,5512
Turner,County,8576,8847,8347,8272
Union,County,10189,12583,14399,15029
Walworth,County,6087,5969,5438,5511
Yankton,County,19252,21657,22438,22684
Ziebach,County,2220,2519,2801,2826
Tennessee,Federal State,4877203,5689427,6346275,6549352
Anderson,County,68250,71470,75126,75528
Bedford,County,30411,37608,45058,46627
Benton,County,14524,16534,16489,16145
Bledsoe,County,9669,12349,12869,13931
Blount,County,85962,105824,123016,126339
Bradley,County,73712,87973,98963,102975
Campbell,County,35079,39839,40716,39918
Cannon,County,10467,12836,13801,13757
Carroll,County,27514,29446,28505,28370
Carter,County,51505,56731,57424,56886
Cheatham,County,27140,35843,39107,39764
Chester,County,12819,15540,17131,17379
Claiborne,County,26137,29861,32213,31592
Clay,County,7238,7960,7860,7765
Cocke,County,29141,33548,35662,35374
Coffee,County,40343,48052,52795,53623
Crockett,County,13378,14529,14584,14668
Cumberland,County,34736,46781,56053,57985
Davidson,County,510786,569927,626663,668347
Decatur,County,10472,11711,11750,11666
DeKalb,County,14360,17413,18723,19268
Dickson,County,35061,43152,49654,50575
Dyer,County,34854,37284,38337,37935
Fayette,County,25559,28799,38413,39011
Fentress,County,14669,16615,17959,17855
Franklin,County,34923,39258,41052,41402
Gibson,County,46315,48092,49683,49472
Giles,County,25741,29433,29485,28853
Grainger,County,17095,20610,22652,22864
Greene,County,55832,62911,68831,68335
Grundy,County,13362,14322,13708,13425
Hamblen,County,50480,58136,62541,63036
Hamilton,County,285536,308115,336465,351220
Hancock,County,6739,6776,6819,6657
Hardeman,County,23377,28108,27253,25965
Hardin,County,22633,25589,26025,25870
Hawkins,County,44565,53582,56836,56735
Haywood,County,19437,19790,18787,18185
Henderson,County,21844,25526,27793,28009
Henry,County,27888,31112,32330,32204
Hickman,County,16754,22311,24699,24384
Houston,County,7018,8079,8426,8267
Humphreys,County,15813,17932,18538,18135
Jackson,County,9297,10987,11638,11568
Jefferson,County,33016,44308,51570,52677
Johnson,County,13766,17513,18244,17859
Knox,County,335749,381884,432234,448644
Lake,County,7129,7951,7832,7631
Lauderdale,County,23491,27134,27815,27382
Lawrence,County,35303,39910,41869,42274
Lewis,County,9247,11389,12161,11906
Lincoln,County,28157,31346,33361,33637
Loudon,County,31255,39086,48559,50771
Macon,County,15906,20407,22248,23003
Madison,County,77982,91900,98294,98178
Marion,County,24683,27765,28232,28407
Marshall,County,21539,26761,30617,31269
Maury,County,54812,69542,80959,85515
McMinn,County,42383,49011,52266,52626
McNairy,County,22422,24644,26076,26267
Meigs,County,8033,11052,11753,11701
Monroe,County,30541,38969,44517,45233
Montgomery,County,100498,134725,172337,189961
Moore,County,4696,5698,6362,6319
Morgan,County,17300,19754,21987,21660
Obion,County,31717,32470,31807,30941
Overton,County,17636,20124,22084,22028
Perry,County,6612,7608,7915,7822
Pickett,County,4548,4941,5077,5124
Polk,County,13643,16039,16825,16730
Putnam,County,51373,62315,72328,74165
Rhea,County,24344,28398,31809,32641
Roane,County,47227,51921,54180,52748
Robertson,County,41492,54430,66293,68079
Rutherford,County,118570,182029,262604,288906
Scott,County,18358,21129,22228,21987
Sequatchie,County,8863,11262,14119,14704
Sevier,County,51050,71200,89876,95110
Shelby,County,826330,897466,927640,938803
Smith,County,14143,17708,19166,19009
Stewart,County,9479,12369,13324,13279
Sullivan,County,143596,153089,156823,157047
Sumner,County,103281,130528,160645,172706
Tipton,County,37568,51309,61081,61623
Trousdale,County,5920,7256,7870,8002
Unicoi,County,16549,17666,18313,17963
Union,County,13694,17843,19109,19113
Van Buren,County,4846,5505,5548,5633
Warren,County,32992,38275,39840,39969
Washington,County,92336,107188,122979,126242
Wayne,County,13935,16817,17021,16913
Weakley,County,31972,34917,35021,34373
White,County,20090,23139,25834,26301
Williamson,County,81021,126649,183180,205226
Wilson,County,67675,88794,114011,125376
Texas,Federal State,16986335,20851028,25146104,26956958
Anderson,County,48024,55114,58458,57627
Andrews,County,14338,13002,14786,17477
Angelina,County,69884,80123,86771,87750
Aransas,County,17892,22457,23158,24972
Archer,County,7973,8904,9055,8811
Armstrong,County,2021,2153,1901,1955
Atascosa,County,30533,38564,44911,47774
Austin,County,19832,23586,28411,29114
Bailey,County,7064,6593,7165,6910
Bandera,County,10562,17589,20485,20892
Bastrop,County,38263,57702,74169,78069
Baylor,County,4385,4091,3726,3592
Bee,County,25135,32347,31861,32863
Bell,County,191073,238000,310233,329140
Bexar,County,1185394,1393035,1714774,1855866
Blanco,County,5972,8436,10491,10812
Borden,County,799,729,641,652
Bosque,County,15125,17188,18212,17780
Bowie,County,81665,89296,92565,93275
Brazoria,County,191707,241805,313127,338124
Brazos,County,121862,152436,194851,209152
Brewster,County,8653,8872,9232,9173
Briscoe,County,1971,1805,1637,1536
Brooks,County,8204,7980,7223,7194
Brown,County,34371,37668,38106,37653
Burleson,County,13625,16449,17187,17253
Burnet,County,22677,34188,42737,44943
Caldwell,County,26392,32101,38057,39810
Calhoun,County,19053,20645,21381,21797
Callahan,County,11859,12873,13544,13513
Cameron,County,260120,334884,406220,420392
Camp,County,9904,11533,12401,12621
Carson,County,6576,6503,6182,6013
Cass,County,29982,30427,30464,30261
Castro,County,9070,8276,8062,7781
Chambers,County,20088,26006,35096,38145
Cherokee,County,41049,46716,50845,50902
Childress,County,5953,7697,7041,7089
Clay,County,10024,10997,10752,10370
Cochran,County,4377,3724,3127,2935
Coke,County,3424,3865,3319,3254
Coleman,County,9710,9232,8895,8430
Collin,County,264036,491272,782351,885241
Collingsworth,County,3573,3206,3057,3017
Colorado,County,18383,20356,20874,20719
Comal,County,51832,78022,108477,123694
Comanche,County,13381,14027,13974,13550
Concho,County,3044,3964,4087,4050
Cooke,County,30777,36370,38437,38761
Coryell,County,64226,74899,75388,75562
Cottle,County,2247,1899,1505,1415
Crane,County,4652,3996,4375,4950
Crockett,County,4078,4099,3719,3812
Crosby,County,7304,7072,6059,5899
Culberson,County,3407,2979,2398,2266
Dallam,County,5461,6213,6703,7135
Dallas,County,1852691,2216808,2367636,2518638
Dawson,County,14349,14987,13833,13372
Deaf Smith,County,19153,18565,19372,19195
Delta,County,4857,5319,5231,5238
Denton,County,273644,433065,662604,753363
DeWitt,County,18840,19999,20097,20684
Dickens,County,2571,2760,2444,2218
Dimmit,County,10433,10205,9996,11089
Donley,County,3696,3814,3728,3543
Duval,County,12918,13073,11782,11533
Eastland,County,18488,18289,18583,18176
Ector,County,118934,121124,137133,153904
Edwards,County,2266,2160,2002,1879
Ellis,County,85167,111415,149610,159317
El Paso,County,591610,679568,800647,833487
Erath,County,27991,32981,37890,40147
Falls,County,17712,18563,17866,16989
Fannin,County,24804,31225,33915,33752
Fayette,County,20095,21818,24554,24833
Fisher,County,4842,4345,3974,3831
Floyd,County,8497,7770,6446,5949
Foard,County,1794,1621,1336,1275
Fort Bend,County,225421,354286,584897,685345
Franklin,County,7802,9431,10605,10600
Freestone,County,15818,17851,19817,19762
Frio,County,13472,16255,17217,18531
Gaines,County,14123,14463,17526,19425
Galveston,County,217396,250178,291304,314198
Garza,County,5143,4876,6461,6435
Gillespie,County,17204,20806,24837,25520
Glasscock,County,1447,1413,1226,1291
Goliad,County,5980,6923,7210,7549
Gonzales,County,17205,18601,19807,20462
Gray,County,23967,22742,22535,23044
Grayson,County,95019,110574,120877,123534
Gregg,County,104948,111328,121724,123204
Grimes,County,18843,23544,26568,27172
Guadalupe,County,64873,88856,131537,147250
Hale,County,34671,36605,36273,34720
Hall,County,3905,3782,3353,3147
Hamilton,County,7733,8226,8517,8199
Hansford,County,5848,5369,5613,5509
Hardeman,County,5283,4723,4139,3928
Hardin,County,41320,48075,54635,55621
Harris,County,2818101,3401139,4093011,4441370
Harrison,County,57483,62096,65632,67336
Hartley,County,3634,5538,6062,6089
Haskell,County,6820,6091,5899,5769
Hays,County,65614,97918,157127,185025
Hemphill,County,3720,3353,3807,4180
Henderson,County,58543,73105,78536,79290
Hidalgo,County,383545,569099,774773,831073
Hill,County,27146,32301,35089,34848
Hockley,County,24199,22719,22935,23577
Hood,County,28981,40987,51173,53921
Hopkins,County,28833,31960,35161,35921
Houston,County,21375,23148,23732,22741
Howard,County,32343,33630,35012,36651
Hudspeth,County,2915,3349,3476,3211
Hunt,County,64343,76562,86129,88493
Hutchinson,County,25689,23864,22249,21773
Irion,County,1629,1765,1599,1574
Jack,County,6981,8751,9044,8855
Jackson,County,13039,14387,14075,14739
Jasper,County,31102,35552,35710,35552
Jeff Davis,County,1946,2207,2342,2204
Jefferson,County,239389,251968,252273,252235
Jim Hogg,County,5109,5283,5300,5255
Jim Wells,County,37679,39344,40839,41353
Johnson,County,97165,126622,150943,157456
Jones,County,16490,20794,20198,19936
Karnes,County,12455,15438,14824,14906
Kaufman,County,52220,71452,103346,111236
Kendall,County,14589,23793,33415,38880
Kenedy,County,460,414,416,400
Kent,County,1010,859,808,785
Kerr,County,36304,43646,49625,50562
Kimble,County,4122,4461,4607,4438
King,County,354,356,286,262
Kinney,County,3119,3375,3598,3526
Kleberg,County,30274,31610,32061,32190
Knox,County,4837,4253,3719,3858
Lamar,County,43949,48491,49789,49523
Lamb,County,15072,14713,13977,13574
Lampasas,County,13521,17827,19677,20156
La Salle,County,5254,5863,6886,7474
Lavaca,County,18690,19217,19263,19721
Lee,County,12854,15650,16610,16742
Leon,County,12665,15307,16801,16861
Liberty,County,52726,70196,75643,78117
Limestone,County,20946,22050,23386,23524
Lipscomb,County,3143,3050,3302,3553
Live Oak,County,9556,12262,11527,12091
Llano,County,11631,16996,19301,19510
Loving,County,107,67,82,86
Lubbock,County,222636,242644,278831,293974
Lynn,County,6758,6547,5915,5771
Madison,County,10931,12945,13667,13861
Marion,County,9984,10939,10536,10149
Martin,County,4956,4746,4799,5460
Mason,County,3423,3735,4012,4071
Matagorda,County,36928,37919,36702,36519
Maverick,County,36378,47285,54258,57023
McCulloch,County,8778,8203,8283,8199
McLennan,County,189123,213525,234906,243441
McMullen,County,817,847,707,805
Medina,County,27312,39318,46006,47894
Menard,County,2252,2357,2242,2147
Midland,County,106611,116034,136875,155830
Milam,County,22946,24235,24758,24256
Mills,County,4531,5143,4936,4870
Mitchell,County,8016,9696,9403,9076
Montague,County,17274,19108,19720,19416
Montgomery,County,182201,293779,455764,518947
Moore,County,17865,20123,21904,22148
Morris,County,13200,13043,12934,12743
Motley,County,1532,1421,1210,1153
Nacogdoches,County,54753,59197,64524,65301
Navarro,County,39926,45113,47831,48195
Newton,County,13569,15054,14445,14138
Nolan,County,16594,15805,15217,15093
Nueces,County,291145,313512,340223,356221
Ochiltree,County,9128,9001,10223,10758
Oldham,County,2278,2183,2052,2070
Orange,County,80509,85033,81837,83433
Palo Pinto,County,25055,27015,28111,28096
Panola,County,22035,22759,23796,23769
Parker,County,64785,88429,116927,123164
Parmer,County,9863,10008,10269,9908
Pecos,County,14675,16793,15507,15893
Polk,County,30687,41152,45413,46079
Potter,County,97841,113655,121073,121627
Presidio,County,6637,7304,7817,6976
Rains,County,6715,9128,10914,11032
Randall,County,89673,104176,120725,128220
Reagan,County,4514,3325,3367,3755
Real,County,2412,3046,3309,3371
Red River,County,14317,14314,12864,12446
Reeves,County,15852,13141,13783,14349
Refugio,County,7976,7830,7383,7302
Roberts,County,1025,887,929,928
Robertson,County,15511,15972,16622,16500
Rockwall,County,25604,43023,78337,87809
Runnels,County,11294,11473,10501,10416
Rusk,County,43735,47410,53336,53923
Sabine,County,9586,10400,10835,10350
San Augustine,County,7999,8939,8864,8610
San Jacinto,County,16372,22211,26381,27099
San Patricio,County,58749,67273,64807,66915
San Saba,County,5401,6185,6131,5622
Schleicher,County,2990,2934,3461,3162
Scurry,County,18634,16366,16921,17328
Shackelford,County,3316,3302,3378,3343
Shelby,County,22034,25215,25448,25515
Sherman,County,2858,3184,3034,3084
Smith,County,151309,174861,209714,218842
Somervell,County,5360,6913,8490,8694
Starr,County,40518,53573,60968,62955
Stephens,County,9010,9676,9630,9405
Sterling,County,1438,1393,1143,1339
Stonewall,County,2013,1691,1490,1403
Sutton,County,4135,4073,4128,3972
Swisher,County,8133,8369,7854,7581
Tarrant,County,1170103,1449290,1809537,1945360
Taylor,County,119655,126606,131510,135143
Terrell,County,1410,1081,984,927
Terry,County,13218,12757,12651,12739
Throckmorton,County,1880,1847,1641,1608
Titus,County,24009,28118,32334,32506
Tom Green,County,98458,104015,110224,116608
Travis,County,576407,811776,1024301,1151145
Trinity,County,11445,13748,14675,14224
Tyler,County,16646,20842,21766,21418
Upshur,County,31370,35308,39318,40354
Upton,County,4447,3408,3349,3454
Uvalde,County,23340,25919,26405,27117
Val Verde,County,38721,44834,48879,48974
Van Zandt,County,37944,48129,52582,52910
Victoria,County,74361,84077,86793,91081
Walker,County,50917,61757,67861,69789
Waller,County,23374,32545,43237,46820
Ward,County,13115,10909,10658,11625
Washington,County,26154,30412,33708,34438
Webb,County,133239,193124,250304,266673
Wharton,County,39955,41191,41280,41168
Wheeler,County,5879,5289,5410,5714
Wichita,County,122378,131695,131669,132355
Wilbarger,County,15121,14679,13535,12973
Willacy,County,17705,20079,22134,21903
Williamson,County,139551,250466,422649,489250
Wilson,County,22650,32401,42913,46402
Winkler,County,8626,7173,7110,7821
Wise,County,34679,48789,59127,61638
Wood,County,29380,36729,41961,42852
Yoakum,County,8786,7325,7879,8286
Young,County,18126,17872,18550,18350
Zapata,County,9279,12081,14018,14319
Zavala,County,12162,11645,11677,12267
Utah,Federal State,1722850,2233183,2763885,2942902
Beaver,County,4765,5997,6629,6461
Box Elder,County,36485,42755,49975,51518
Cache,County,70183,91389,112656,118343
Carbon,County,20228,20531,21403,20660
Daggett,County,690,918,1061,1117
Davis,County,187941,238997,306479,329692
Duchesne,County,12645,14432,18607,20380
Emery,County,10332,10859,10976,10631
Garfield,County,3980,4733,5172,5024
Grand,County,6620,8407,9225,9429
Iron,County,20789,33793,46163,47269
Juab,County,5817,8236,10246,10486
Kane,County,5169,6056,7125,7254
Millard,County,11333,12405,12503,12606
Morgan,County,5528,7132,9469,10608
Piute,County,1277,1437,1557,1484
Rich,County,1725,1961,2264,2293
Salt Lake,County,725956,898429,1029655,1091742
San Juan,County,12621,14389,14746,15251
Sanpete,County,16259,22722,27822,28477
Sevier,County,15431,18840,20801,20773
Summit,County,15518,29746,36324,39105
Tooele,County,26601,40740,58218,61598
Uintah,County,22211,25174,32586,36867
Utah,County,263590,368539,516564,560974
Wasatch,County,10089,15206,23530,27714
Washington,County,48560,90325,138115,151948
Wayne,County,2177,2509,2778,2723
Weber,County,158330,196526,231236,240475
Vermont,Federal State,562758,608613,625745,626562
Addison,County,32953,35963,36824,37009
Bennington,County,35845,36969,37125,36445
Caledonia,County,27846,29606,31226,30981
Chittenden,County,131761,146615,156540,160531
Essex,County,6405,6450,6306,6125
Franklin,County,39980,45395,47752,48642
Grand Isle,County,5318,6885,6970,6994
Lamoille,County,19735,23225,24475,25082
Orange,County,26149,28314,28936,28859
Orleans,County,24053,26275,27231,27082
Rutland,County,62142,63386,61646,60086
Washington,County,54928,58034,59535,58998
Windham,County,41588,44112,44513,43714
Windsor,County,54055,57384,56666,56014
Virginia,Federal State,6189197,7079057,8001023,8326289
Accomack,County,31703,38301,33164,33021
Albemarle,County,68177,83024,98998,104489
Alexandria,City,111183,128278,140006,150575
Alleghany,County,17494,17235,16261,15820
Amelia,County,8787,11378,12695,12855
Amherst,County,28578,31888,32351,32041
Appomattox,County,12300,13703,14975,15279
Arlington,County,170895,189211,207676,226908
Augusta,County,54557,65385,73736,73862
Bath,County,4799,5040,4727,4563
Bedford,County,51729,66647,74866,76583
