,lt_x,lt_y,rb_x,rb_y,target
2089,19516551.2154,20826915.6526,20226892.4361,20355366.305,0.02726726369
2090,19622473.5287,20867225.8869,20167636.7895,20128389.404,0.0272228310163
2091,19579470.6187,20838260.3209,20023973.0329,20110688.3033,0.0272154074553
2092,19590538.6983,20715445.8059,20246238.2866,20280169.485,0.0271939100008
2093,19573233.5321,20786943.4485,19983543.4528,20115338.5091,0.0271873200596
2094,19450686.9634,20748396.6338,20199423.3549,20340551.9905,0.0271864443614
2095,19602803.952,20884926.9876,20047306.3662,20157354.97,0.027113896848
2096,19539555.5642,20861675.1014,20157221.4207,20273940.1895,0.0271091791169
2097,19596566.8654,20926943.4485,20006876.7862,20255338.5091,0.0270480998862
2098,19655707.7053,20842910.5267,20134402.6129,20059371.4309,0.027034860684
2099,19579470.6187,20931593.6543,20023973.0329,20204021.6367,0.0270226932357
2100,19474020.2967,20795063.3004,20222756.6882,20387218.6572,0.0269299479656
2101,19622473.5287,20937225.8869,20167636.7895,20198389.404,0.0269230601152
2102,19456151.1836,20732710.3013,20147292.468,20356238.3229,0.0268815971847
2103,19591413.7616,20907785.1857,20058696.5566,20274496.7719,0.0268548979043
2104,19516645.2766,20722403.2458,20086798.3749,20179878.7118,0.0268261314952
2105,19585799.1851,20884280.2903,20250977.7998,20251335.0006,0.0268064978541
2106,19456151.1836,20686043.6347,20147292.468,20309571.6563,0.0267723692596
2107,19609555.5642,20885008.4348,20227221.4207,20297273.5228,0.0267338944196
2108,19672803.952,20838260.3209,20117306.3662,20110688.3033,0.0266946694987
2109,19543009.6698,20817473.4103,20107100.6484,20178141.8807,0.0266472616975
2110,19713233.5321,20786943.4485,20123543.4528,20115338.5091,0.0266471476531
2111,19479484.5169,20639376.968,20170625.8013,20262904.9896,0.0266132860496
2112,19614647.1962,20842063.0845,20222129.7887,20153552.2064,0.026608396579
2113,19518038.81,20839550.4027,20038738.1749,20249398.2215,0.026599509489
2114,19689900.1987,20880276.7818,20100210.1195,20208671.8425,0.0265801975168
2115,19556137.2854,20884926.9876,20000639.6995,20157354.97,0.0265217050233
2116,19571943.6452,20840838.8696,20078166.673,20154776.4213,0.0264408731573
2117,19556137.2854,20908260.3209,20000639.6995,20180688.3033,0.0263953978492
2118,19539132.5184,20907613.6237,20204311.1331,20274668.3339,0.0263729678829
2119,19602803.952,20954926.9876,20047306.3662,20227354.97,0.0263007218476
2120,19543872.0316,20762112.4726,20199571.6199,20326836.1517,0.0262891000559
2121,19655707.7053,20959577.1934,20134402.6129,20176038.0975,0.0262836429869
2122,19591313.8629,20795396.4178,20198796.4553,20106885.5398,0.0262794247515
2123,19587421.3479,20789858.286,20202688.9703,20299090.3383,0.0262588489148
2124,19684747.095,20884451.8524,20152029.8899,20251163.4385,0.0262324623969
2125,19526151.1836,20732710.3013,20217292.468,20356238.3229,0.0262142499123
2126,19525276.9785,20864172.203,20031500.0064,20178109.7546,0.0262127994628
2127,19502817.8502,20732710.3013,20193959.1347,20356238.3229,0.026129951618
2128,19591313.8629,20818729.7512,20198796.4553,20130218.8731,0.0260634419227
2129,19569618.056,20959986.092,20220492.2622,20222295.8656,0.0260073641466
2130,19496343.0031,20817473.4103,20060433.9818,20178141.8807,0.0260046891813
2131,19655707.7053,20866243.8601,20134402.6129,20082704.7642,0.0259728631925
2132,19586222.2309,20838341.7681,20203888.0874,20250606.8562,0.025970245615
2133,19573233.5321,20880276.7818,19983543.4528,20208671.8425,0.0259584159207
2134,19665276.9785,20794172.203,20171500.0064,20108109.7546,0.0259474744958
2135,19572817.8502,20756043.6347,20263959.1347,20379571.6563,0.0259002866761
2136,19599140.1954,20890559.2202,20144303.4562,20151722.7374,0.0258593313453
2137,19641943.6452,20840838.8696,20148166.673,20154776.4213,0.025845031697
2138,19633311.9433,20745736.5792,20203465.0416,20203212.0451,0.0258135680924
2139,19579470.6187,20861593.6543,20023973.0329,20134021.6367,0.0258069843205
2140,19684747.095,20861118.5191,20152029.8899,20227830.1052,0.0257755354452
2141,19519676.3365,20794140.0769,20083767.3151,20154808.5473,0.0257655557925
2142,19602803.952,20908260.3209,20047306.3662,20180688.3033,0.0257559435348
2143,19679041.0387,20866243.8601,20157735.9462,20082704.7642,0.0257528013225
2144,19543872.0316,20785445.8059,20199571.6199,20350169.485,0.0257120574818
2145,19573233.5321,20833610.1151,19983543.4528,20162005.1758,0.0257019399208
2146,19645806.8621,20960559.2202,20190970.1228,20221722.7374,0.0255529573105
2147,19566343.0031,20864140.0769,20130433.9818,20224808.5473,0.0254909943234
2148,19599140.1954,20913892.5536,20144303.4562,20175056.0707,0.0253921611755
2149,19567980.5296,20888729.7512,20175463.122,20200218.8731,0.0253870985923
2150,19519676.3365,20817473.4103,20083767.3151,20178141.8807,0.0253608187467
2151,19586222.2309,20861675.1014,20203888.0874,20273940.1895,0.0252880679175
2152,19432817.8502,20756043.6347,20123959.1347,20379571.6563,0.0252751163678
2153,19633311.9433,20722403.2458,20203465.0416,20179878.7118,0.0252486759194
2154,19609555.5642,20745008.4348,20227221.4207,20157273.5228,0.0252420939627
2155,19566343.0031,20840806.7436,20130433.9818,20201475.214,0.0252064683376
2156,19591313.8629,20865396.4178,20198796.4553,20176885.5398,0.0252031443103
2157,19618610.3119,20840838.8696,20124833.3397,20154776.4213,0.0250709925073
2158,19626137.2854,20814926.9876,20070639.6995,20087354.97,0.0249995738426
2159,19613009.6698,20770806.7436,20177100.6484,20131475.214,0.0249899537878
2160,19610754.6813,20813191.6193,20226022.3036,20322423.6716,0.0249514761059
2161,19543009.6698,20794140.0769,20107100.6484,20154808.5473,0.0248779897833
2162,19665276.9785,20934172.203,20171500.0064,20248109.7546,0.0248570702067
2163,19450686.9634,20795063.3004,20199423.3549,20387218.6572,0.0248187351262
2164,19626137.2854,20861593.6543,20070639.6995,20134021.6367,0.0248162198368
2165,19591313.8629,20935396.4178,20198796.4553,20246885.5398,0.0248050246821
2166,19544747.095,20791118.5191,20012029.8899,20157830.1052,0.0247840018342
2167,19614647.1962,20865396.4178,20222129.7887,20176885.5398,0.0247505054252
2168,19518038.81,20792883.7361,20038738.1749,20202731.5549,0.0246959044325
2169,19622473.5287,20913892.5536,20167636.7895,20175056.0707,0.0246883702003
2170,19585799.1851,20860946.957,20250977.7998,20228001.6673,0.0246488744045
2171,19567980.5296,20865396.4178,20175463.122,20176885.5398,0.0246358146909
2172,19579470.6187,20908260.3209,20023973.0329,20180688.3033,0.0246313578182
2173,19502817.8502,20686043.6347,20193959.1347,20309571.6563,0.0245230515651
2174,19572817.8502,20709376.968,20263959.1347,20332904.9896,0.0244757053507
2175,19566343.0031,20910806.7436,20130433.9818,20271475.214,0.0244687720164
2176,19526151.1836,20686043.6347,20217292.468,20309571.6563,0.0244299513342
2177,19595276.9785,20864172.203,20101500.0064,20178109.7546,0.0244029291424
2178,19633311.9433,20815736.5792,20203465.0416,20273212.0451,0.0243945388065
2179,19563311.9433,20792403.2458,20133465.0416,20249878.7118,0.0243871465228
2180,19613009.6698,20794140.0769,20177100.6484,20154808.5473,0.0243141745864
2181,19592951.3894,20959986.092,20243825.5955,20222295.8656,0.0242299393222
2182,19672803.952,20814926.9876,20117306.3662,20087354.97,0.0241902620875
2183,19641943.6452,20934172.203,20148166.673,20248109.7546,0.0241672245619
2184,19633311.9433,20839069.9125,20203465.0416,20296545.3784,0.0241163866159
2185,19567980.5296,20935396.4178,20175463.122,20246885.5398,0.0240544053225
2186,19609555.5642,20815008.4348,20227221.4207,20227273.5228,0.0240329525633
2187,19610754.6813,20719858.286,20226022.3036,20229090.3383,0.0238389834179
2188,19636343.0031,20887473.4103,20200433.9818,20248141.8807,0.0238345306221
2189,19666566.8654,20833610.1151,20076876.7862,20162005.1758,0.0238201982252
2190,19618610.3119,20934172.203,20124833.3397,20248109.7546,0.0238188659338
2191,19567205.365,20808779.1392,20222904.9533,20373502.8184,0.0237906973586
2192,19618610.3119,20817505.5363,20124833.3397,20131443.088,0.0236982933013
2193,19649470.6187,20954926.9876,20093973.0329,20227354.97,0.0236166729792
2194,19603003.4123,20870279.5708,20187106.906,20078669.0535,0.0235596000315
2195,19456151.1836,20779376.968,20147292.468,20402904.9896,0.0234862433243
2196,19609978.61,20839069.9125,20180131.7083,20296545.3784,0.0234728250472
2197,19622473.5287,20960559.2202,20167636.7895,20221722.7374,0.0234669247891
2198,19586645.2766,20722403.2458,20156798.3749,20179878.7118,0.0234460094171
2199,19649470.6187,20908260.3209,20093973.0329,20180688.3033,0.0233923147517
2200,19590538.6983,20738779.1392,20246238.2866,20303502.8184,0.0233723706853
2201,19479484.5169,20686043.6347,20170625.8013,20309571.6563,0.0233662963197
2202,19493311.9433,20745736.5792,20063465.0416,20203212.0451,0.0233393558709
2203,19641943.6452,20910838.8696,20148166.673,20224776.4213,0.0233357047839
2204,19619900.1987,20926943.4485,20030210.1195,20255338.5091,0.0232999334458
2205,19614647.1962,20935396.4178,20222129.7887,20246885.5398,0.0232996827631
2206,19713233.5321,20810276.7818,20123543.4528,20138671.8425,0.0231827292096
2207,19665276.9785,20910838.8696,20171500.0064,20224776.4213,0.0231725294632
2208,19610754.6813,20789858.286,20226022.3036,20299090.3383,0.023155351649
2209,19541372.1433,20792883.7361,20062071.5082,20202731.5549,0.0231510610008
2210,19588038.81,20746217.0694,20108738.1749,20156064.8882,0.0231449060491
2211,19496343.0031,20794140.0769,20060433.9818,20154808.5473,0.0230947008953
2212,19626137.2854,20954926.9876,20070639.6995,20227354.97,0.0230712983312
2213,19564705.4767,20792883.7361,20085404.8416,20202731.5549,0.0230183200201
2214,19609555.5642,20768341.7681,20227221.4207,20180606.8562,0.0230137602231
2215,19591413.7616,20884451.8524,20058696.5566,20251163.4385,0.0230102754017
2216,19633311.9433,20769069.9125,20203465.0416,20226545.3784,0.0229711526943
2217,19562888.8975,20861675.1014,20180554.754,20273940.1895,0.0228945775559
2218,19614647.1962,20795396.4178,20222129.7887,20106885.5398,0.0228381876352
2219,19596566.8654,20903610.1151,20006876.7862,20232005.1758,0.0227011951116
2220,19590538.6983,20808779.1392,20246238.2866,20373502.8184,0.0226875662802
2221,19595276.9785,20817505.5363,20101500.0064,20131443.088,0.0226736626319
2222,19479484.5169,20732710.3013,20170625.8013,20356238.3229,0.022666896194
2223,19649470.6187,20861593.6543,20093973.0329,20134021.6367,0.0226094412247
2224,19641943.6452,20887505.5363,20148166.673,20201443.088,0.0225530781202
2225,19569618.056,20843319.4254,20220492.2622,20105629.1989,0.0224398740821
2226,19713233.5321,20903610.1151,20123543.4528,20232005.1758,0.0224147553192
2227,19614647.1962,20912063.0845,20222129.7887,20223552.2064,0.0222394861508
2228,19587421.3479,20813191.6193,20202688.9703,20322423.6716,0.0221944257734
2229,19585118.5303,20833640.2838,20251658.4546,20301975.0071,0.0221891633265
2230,19641943.6452,20817505.5363,20148166.673,20131443.088,0.022175239208
2231,19596566.8654,20880276.7818,20006876.7862,20208671.8425,0.0221588646799
2232,19567205.365,20785445.8059,20222904.9533,20350169.485,0.0221448799666
2233,19539978.61,20722403.2458,20110131.7083,20179878.7118,0.0221375605701
2234,19649470.6187,20931593.6543,20093973.0329,20204021.6367,0.0219859657661
2235,19626137.2854,20908260.3209,20070639.6995,20180688.3033,0.0219412750589
2236,19666566.8654,20786943.4485,20076876.7862,20115338.5091,0.0219140446997
2237,19618610.3119,20910838.8696,20124833.3397,20224776.4213,0.0219123977349
2238,19595276.9785,20910838.8696,20101500.0064,20224776.4213,0.0217487245575
2239,19641943.6452,20864172.203,20148166.673,20178109.7546,0.0216936532481
2240,19713233.5321,20856943.4485,20123543.4528,20185338.5091,0.0216783260957
2241,19613009.6698,20840806.7436,20177100.6484,20201475.214,0.0215721391771
2242,19591413.7616,20861118.5191,20058696.5566,20227830.1052,0.0214637160836
2243,19588038.81,20769550.4027,20108738.1749,20179398.2215,0.0214222584782
2244,19619900.1987,20903610.1151,20030210.1195,20232005.1758,0.0212886849648
2245,19566343.0031,20817473.4103,20130433.9818,20178141.8807,0.0212489785534
2246,19649470.6187,20814926.9876,20093973.0329,20087354.97,0.0211306372206
2247,19689900.1987,20786943.4485,20100210.1195,20115338.5091,0.0210911649901
2248,19564705.4767,20862883.7361,20085404.8416,20272731.5549,0.0210429460583
2249,19665276.9785,20864172.203,20171500.0064,20178109.7546,0.0210294931349
2250,19614647.1962,20818729.7512,20222129.7887,20130218.8731,0.0209876785456
2251,19479484.5169,20779376.968,20170625.8013,20402904.9896,0.02096090229
2252,19613009.6698,20817473.4103,20177100.6484,20178141.8807,0.0207809902449
2253,19661413.7616,20907785.1857,20128696.5566,20274496.7719,0.0207720341087
2254,19636343.0031,20864140.0769,20200433.9818,20224808.5473,0.0207293555662
2255,19658038.81,20886217.0694,20178738.1749,20296064.8882,0.0206829151009
2256,19689900.1987,20810276.7818,20100210.1195,20138671.8425,0.0206758194759
2257,19516645.2766,20745736.5792,20086798.3749,20203212.0451,0.0206525129098
2258,19636343.0031,20794140.0769,20200433.9818,20154808.5473,0.020633651455
2259,19568080.4283,20837785.1857,20035363.2233,20204496.7719,0.0206260555667
2260,19611372.1433,20886217.0694,20132071.5082,20296064.8882,0.0205800612107
2261,19518038.81,20746217.0694,20038738.1749,20156064.8882,0.0205269373442
2262,19567205.365,20762112.4726,20222904.9533,20326836.1517,0.0205007320512
2263,19590538.6983,20762112.4726,20246238.2866,20326836.1517,0.0204972818169
2264,19634705.4767,20816217.0694,20155404.8416,20226064.8882,0.020485470406
2265,19579470.6187,20884926.9876,20023973.0329,20157354.97,0.0204500826779
2266,19568080.4283,20791118.5191,20035363.2233,20157830.1052,0.020403915621
2267,19626336.7456,20916946.2375,20210440.2393,20125335.7201,0.0203204814321
2268,19643233.5321,20926943.4485,20053543.4528,20255338.5091,0.0202872808032
2269,19619900.1987,20833610.1151,20030210.1195,20162005.1758,0.0202265874174
2270,19618610.3119,20887505.5363,20124833.3397,20201443.088,0.0201293001996
2271,19636343.0031,20840806.7436,20200433.9818,20201475.214,0.0200982775581
2272,19649470.6187,20884926.9876,20093973.0329,20157354.97,0.0200382417491
2273,19636343.0031,20817473.4103,20200433.9818,20178141.8807,0.0200217594916
2274,19568080.4283,20767785.1857,20035363.2233,20134496.7719,0.0199752621672
2275,19638080.4283,20884451.8524,20105363.2233,20251163.4385,0.0199143592033
2276,19568080.4283,20814451.8524,20035363.2233,20181163.4385,0.0199081212144
2277,19586645.2766,20862403.2458,20156798.3749,20319878.7118,0.0198717886177
2278,19563311.9433,20839069.9125,20133465.0416,20296545.3784,0.0198324080133
2279,19586645.2766,20792403.2458,20156798.3749,20249878.7118,0.0198165414718
